t,3xMe,3xVr,3xMx,3xMi,3xUM,3xLM,3yMe,3yVr,3yMx,3yMn,3yUM,3yLM,3zMe,3zVr,3zMx,3zMi,3zUM,3zLM,3dxMe,3dxVr,3dxMx,3dxMi,3dxUM,3dxLM,3dyMe,3dyVr,3dyMx,3dyMn,3dyUM,3dyLM,3dzMe,3dzVr,3dzMx,3dzMi,3dzUM,3dzLM
1493744538985.0,0.04594999999999999,0.0015579485000000001,0.1443,0.006,0.00835,0.0961,0.03942,0.0007142336000000001,0.0847,0.0067,0.0112,0.07640000000000001,0.04035999999999999,0.0005004883999999999,0.0813,0.0122,0.01345,0.06953333333333334,0.008099999999999982,0.0012406440000000002,0.08180000000000001,-0.0017000000000000001,-0.00040000000000000105,0.040233333333333336,0.005389999999999999,0.00041414550000000016,0.026799999999999997,0.0,0.0009999999999999992,0.023066666666666673,0.006189999999999994,-0.00021327770000000013,-0.02170000000000001,0.0034000000000000002,0.0022500000000000003,0.0010000000000000009
1493744573985.0,0.01505,4.3772499999999995e-05,0.0305,0.0076,0.00785,0.022833333333333334,0.015309999999999999,4.54249e-05,0.0324,0.0058,0.00805,0.022533333333333332,0.01472,2.53816e-05,0.025,0.0074,0.0081,0.020666666666666667,-0.03089999999999999,-0.001514176,-0.11380000000000001,0.0015999999999999999,-0.0005000000000000004,-0.07326666666666667,-0.02411,-0.0006688087000000001,-0.0523,-0.0009000000000000006,-0.00315,-0.053866666666666674,-0.025639999999999993,-0.00047510679999999994,-0.056299999999999996,-0.0048000000000000004,-0.005350000000000001,-0.04886666666666667
1493744583992.0,0.04578,0.0017258756000000004,0.1581,0.0058,0.00735,0.09166666666666667,0.03976999999999999,0.0009837401000000001,0.1133,0.0078,0.007949999999999999,0.0798,0.05061,0.0026034248999999995,0.1797,0.0064,0.01005,0.11280000000000001,0.03073,0.0016821031000000004,0.1276,-0.0018000000000000004,-0.0004999999999999996,0.06883333333333334,0.024459999999999996,0.0009383152000000002,0.0809,0.002,-0.00010000000000000113,0.05726666666666666,0.035890000000000005,0.0025780432999999996,0.1547,-0.001,0.0019500000000000003,0.09213333333333334
1493744593998.0,0.030140000000000007,0.0006245984000000002,0.0937,0.0053,0.0058,0.0603,0.03599,0.0014410608999999997,0.1196,0.0059,0.00635,0.09099999999999998,0.029720000000000003,0.00026161760000000005,0.0534,0.0075,0.01005,0.050800000000000005,-0.015639999999999994,-0.0011012772000000002,-0.06439999999999999,-0.0004999999999999996,-0.0015500000000000002,-0.031366666666666675,-0.0037799999999999917,0.0004573207999999996,0.0063,-0.0018999999999999998,-0.001599999999999999,0.011199999999999988,-0.02089,-0.0023418072999999992,-0.1263,0.0010999999999999994,0.0,-0.062000000000000006
1493744603979.0,0.02447,0.0017401740999999997,0.1415,0.0029,0.00315,0.06903333333333334,0.0164,0.00038519600000000003,0.0648,0.005,0.0053,0.03936666666666667,0.02367,0.0006674601,0.0943,0.0065,0.00775,0.05246666666666666,-0.005670000000000008,0.0011155756999999995,0.04779999999999998,-0.0024000000000000002,-0.0026499999999999996,0.008733333333333336,-0.01959,-0.0010558648999999998,-0.0548,-0.0008999999999999998,-0.0010499999999999997,-0.051633333333333316,-0.006050000000000003,0.0004058424999999999,0.04089999999999999,-0.001,-0.0023,0.0016666666666666566
1493744613985.0,0.0352,0.0015269200000000002,0.1213,0.0069,0.00855,0.08543333333333335,0.03565,0.0015621044999999999,0.1322,0.0062,0.00675,0.08839999999999999,0.02843,0.0005872321,0.0799,0.0077,0.008150000000000001,0.06373333333333332,0.010730000000000003,-0.00021325409999999956,-0.020199999999999982,0.004,0.0054,0.016400000000000012,0.01925,0.0011769085,0.06740000000000002,0.0011999999999999997,0.00145,0.049033333333333325,0.00476,-8.0228e-05,-0.014399999999999996,0.0012000000000000005,0.00040000000000000105,0.011266666666666661
1493744623991.0,0.03132,0.0006962596,0.0831,0.0051,0.0054,0.0668,0.03401,0.0010014028999999996,0.1146,0.0066,0.0083,0.07333333333333332,0.028179999999999993,0.0002859396,0.0618,0.0092,0.009850000000000001,0.0509,-0.0038800000000000015,-0.0008306604000000002,-0.03820000000000001,-0.0017999999999999995,-0.00315,-0.01863333333333335,-0.0016400000000000026,-0.0005607016000000002,-0.01760000000000002,0.0004000000000000002,0.0015500000000000002,-0.015066666666666673,-0.00025000000000000716,-0.00030129249999999994,-0.018099999999999998,0.0014999999999999996,0.0017000000000000001,-0.012833333333333322
1493744633997.0,0.02701,0.0006677928999999999,0.0813,0.005,0.00615,0.061099999999999995,0.02454,0.0008228404000000002,0.1072,0.0071,0.0073,0.05563333333333333,0.02209,0.00031003890000000004,0.0654,0.0066,0.00735,0.043366666666666664,-0.004310000000000001,-2.8466700000000017e-05,-0.001799999999999996,-0.00010000000000000026,0.0007499999999999998,-0.005700000000000004,-0.00947,-0.00017856249999999947,-0.00739999999999999,0.0005000000000000004,-0.001,-0.017699999999999987,-0.006089999999999995,2.4099300000000022e-05,0.003599999999999999,-0.0026,-0.0025000000000000014,-0.007533333333333336
1493744643979.0,0.04517,0.0023277761,0.1528,0.0082,0.00855,0.11259999999999999,0.04275,0.0022039624999999996,0.1368,0.0085,0.009250000000000001,0.10413333333333334,0.0482,0.002037478,0.1325,0.0101,0.01065,0.10903333333333333,0.018160000000000003,0.0016599832000000004,0.0715,0.0032000000000000006,0.0024000000000000002,0.0515,0.018210000000000004,0.0013811220999999994,0.0296,0.0014000000000000002,0.0019500000000000012,0.04850000000000001,0.02611,0.0017274391000000001,0.0671,0.0034999999999999996,0.0033,0.06566666666666666
1493744653985.0,0.06778,0.0011233916000000003,0.124,0.0244,0.02715,0.11106666666666666,0.05237000000000001,0.0008343881000000003,0.1194,0.0201,0.0229,0.08860000000000001,0.04709,0.00032280089999999997,0.0822,0.0233,0.02535,0.0691,0.022610000000000005,-0.0012043845,-0.028799999999999992,0.0162,0.0186,-0.001533333333333331,0.009620000000000004,-0.0013695743999999994,-0.0174,0.0116,0.013649999999999999,-0.01553333333333333,-0.0011099999999999999,-0.0017146771000000002,-0.05030000000000001,0.013200000000000002,0.014700000000000001,-0.039933333333333335
1493744663992.0,0.02677,0.0004995940999999999,0.0629,0.0074,0.00745,0.058600000000000006,0.02241,0.00016026690000000006,0.044000000000000004,0.0074,0.0076500000000000005,0.03933333333333334,0.03201999999999999,0.0005942876,0.0908,0.0068,0.007549999999999999,0.06216666666666667,-0.041010000000000005,-0.0006237975000000003,-0.0611,-0.017,-0.019700000000000002,-0.052466666666666655,-0.029960000000000007,-0.0006741212000000003,-0.0754,-0.0127,-0.01525,-0.049266666666666674,-0.015070000000000007,0.0002714867,0.00860000000000001,-0.0165,-0.017800000000000003,-0.006933333333333326
1493744673999.0,0.01664,0.00022442240000000003,0.0449,0.004,0.00405,0.039,0.023860000000000003,0.0006630744,0.095,0.0076,0.00775,0.053366666666666666,0.01902,0.00017204160000000002,0.0552,0.0068,0.0072,0.03363333333333333,-0.01013,-0.0002751716999999999,-0.017999999999999995,-0.0034000000000000002,-0.0034000000000000002,-0.019600000000000006,0.0014500000000000034,0.0005028074999999999,0.051,0.00019999999999999966,9.99999999999994e-05,0.014033333333333328,-0.012999999999999994,-0.00042224599999999993,-0.03560000000000001,0.0,-0.0003499999999999996,-0.02853333333333334
1493744683980.0,0.046329999999999996,0.0036155181000000003,0.2168,0.0059,0.00745,0.11066666666666665,0.038439999999999995,0.003694000399999999,0.2196,0.0079,0.009500000000000001,0.09136666666666667,0.0479,0.004746664,0.2479,0.0084,0.00935,0.11813333333333333,0.029689999999999998,0.0033910957000000005,0.1719,0.0018999999999999998,0.0034000000000000002,0.07166666666666666,0.014579999999999992,0.003030925999999999,0.12459999999999999,0.0003000000000000008,0.0017500000000000016,0.038,0.02888,0.0045746224000000005,0.1927,0.0015999999999999999,0.002150000000000001,0.08449999999999999
1493744693987.0,0.15774,0.016662476400000004,0.4857,0.0711,0.07235,0.31506666666666666,0.13082,0.0123704476,0.3975,0.0598,0.0625,0.2679,0.10763,0.0022255101,0.1816,0.0421,0.04485,0.16966666666666666,0.11141,0.013046958300000005,0.26890000000000003,0.0652,0.0649,0.20440000000000003,0.09237999999999999,0.008676447200000001,0.17790000000000003,0.0519,0.053,0.17653333333333338,0.059730000000000005,-0.0025211539000000002,-0.0663,0.0337,0.035500000000000004,0.051533333333333334
1493744703993.0,0.08430000000000001,0.001913796,0.1668,0.0169,0.019450000000000002,0.1342,0.0638,0.001029572,0.1217,0.0274,0.031200000000000002,0.11,0.06820999999999999,0.0033594068999999996,0.2103,0.0151,0.0162,0.14093333333333333,-0.07343999999999998,-0.014748680400000004,-0.3189,-0.0542,-0.052899999999999996,-0.18086666666666665,-0.06702,-0.011340875600000001,-0.27580000000000005,-0.0324,-0.031299999999999994,-0.15790000000000004,-0.03942000000000001,0.0011338967999999995,0.028699999999999976,-0.026999999999999996,-0.028650000000000002,-0.028733333333333333
1493744713975.0,0.05214,0.0003891164,0.0921,0.0224,0.025750000000000002,0.0732,0.044329999999999994,0.0001874841,0.0618,0.0229,0.0257,0.05983333333333333,0.04427,0.00031540010000000006,0.0835,0.0225,0.0242,0.06766666666666667,-0.032160000000000015,-0.0015246796,-0.0747,0.005500000000000001,0.0063,-0.06100000000000001,-0.01947,-0.0008420879000000001,-0.0599,-0.0045000000000000005,-0.005500000000000001,-0.05016666666666667,-0.023939999999999996,-0.0030440067999999995,-0.12679999999999997,0.007399999999999999,0.008,-0.07326666666666666
1493744723981.0,0.04546,0.0013624183999999997,0.1268,0.0105,0.011200000000000002,0.09293333333333333,0.034159999999999996,0.00014264640000000002,0.0565,0.0174,0.01885,0.048600000000000004,0.03563,0.00034930609999999995,0.0841,0.018000000000000002,0.0188,0.05826666666666667,-0.0066799999999999984,0.0009733019999999997,0.034699999999999995,-0.011899999999999999,-0.01455,0.019733333333333325,-0.010169999999999998,-4.4837699999999986e-05,-0.005299999999999999,-0.005500000000000001,-0.006850000000000002,-0.011233333333333324,-0.008639999999999995,3.390599999999989e-05,0.0005999999999999894,-0.004499999999999997,-0.0053999999999999986,-0.009399999999999999
1493744733988.0,0.03318,0.00019831759999999993,0.0667,0.0188,0.0194,0.05066666666666666,0.03135,0.0002281445,0.0565,0.0107,0.0133,0.05043333333333333,0.03841,0.0006086048999999998,0.1003,0.0136,0.01415,0.06813333333333334,-0.01228,-0.0011641007999999998,-0.0601,0.0083,0.008199999999999999,-0.04226666666666667,-0.002809999999999993,8.54981e-05,0.0,-0.006699999999999999,-0.005549999999999999,0.0018333333333333257,0.0027799999999999978,0.0002592987999999998,0.016200000000000006,-0.004400000000000003,-0.004650000000000001,0.00986666666666667
1493744743993.0,0.06322000000000001,0.0006681515999999998,0.1125,0.0111,0.0263,0.09316666666666666,0.03925,0.0003285865,0.079,0.0071,0.01525,0.05926666666666667,0.04544,0.00022103839999999998,0.0625,0.0126,0.0217,0.0599,0.03004000000000001,0.0004698339999999999,0.04580000000000001,-0.0077,0.0069,0.0425,0.007899999999999997,0.00010044200000000001,0.0225,-0.003599999999999999,0.0019500000000000003,0.008833333333333339,0.0070300000000000015,-0.0003875664999999998,-0.0378,-0.0009999999999999992,0.007550000000000001,-0.008233333333333336
1493744753976.0,0.07739000000000001,0.0029818528999999996,0.2229,0.0337,0.03445,0.14106666666666667,0.04895999999999999,0.00045443040000000005,0.0945,0.0266,0.02845,0.0781,0.05952999999999999,0.00031149210000000005,0.0971,0.0349,0.04115,0.084,0.014170000000000002,0.0023137012999999997,0.11039999999999998,0.022600000000000002,0.008150000000000001,0.04790000000000001,0.00970999999999999,0.00012584390000000003,0.0155,0.019499999999999997,0.0132,0.018833333333333334,0.014089999999999991,9.045370000000007e-05,0.034600000000000006,0.0223,0.01945,0.024100000000000003
1493744763983.0,0.059050000000000005,0.0018580525000000004,0.1758,0.026000000000000002,0.0262,0.10786666666666667,0.03816,0.0003148904,0.0748,0.0162,0.01875,0.0626,0.050539999999999995,0.0005987744,0.0919,0.0129,0.02,0.08083333333333333,-0.01834000000000001,-0.0011238003999999992,-0.047099999999999975,-0.0076999999999999985,-0.00825,-0.03320000000000001,-0.01079999999999999,-0.00013954000000000006,-0.019699999999999995,-0.0104,-0.0097,-0.0155,-0.008989999999999998,0.0002872822999999999,-0.00520000000000001,-0.022,-0.02115,-0.0031666666666666787
1493744773989.0,0.054920000000000004,0.0007060396000000002,0.1077,0.0231,0.0237,0.08913333333333334,0.05837,0.0014788981,0.1474,0.0234,0.0239,0.1099,0.05917,0.0002933801,0.0908,0.0316,0.03425,0.07933333333333333,-0.004130000000000002,-0.0011520129000000003,-0.06810000000000001,-0.0029000000000000033,-0.0025000000000000022,-0.018733333333333324,0.02021,0.0011640077000000001,0.0726,0.0072000000000000015,0.005150000000000002,0.047299999999999995,0.008630000000000006,-0.00030539429999999995,-0.0010999999999999899,0.0187,0.014250000000000002,-0.0015000000000000013
1493744783996.0,0.05895999999999999,0.0023714704000000007,0.1587,0.0227,0.0229,0.122,0.04177,0.0007182181000000001,0.0932,0.0149,0.01575,0.07873333333333334,0.04174,0.0006100764,0.1064,0.0228,0.02465,0.0722,0.004039999999999988,0.0016654308000000006,0.051000000000000004,-0.0003999999999999976,-0.0007999999999999986,0.032866666666666655,-0.016599999999999997,-0.0007606799999999999,-0.0542,-0.0085,-0.008150000000000001,-0.031166666666666662,-0.01743,0.0003166963,0.015599999999999989,-0.008800000000000002,-0.009600000000000004,-0.007133333333333325
1493744793977.0,0.09196,0.007743346400000001,0.3085,0.0136,0.0191,0.20666666666666667,0.06903,0.0034861841000000003,0.2015,0.0154,0.019200000000000002,0.14553333333333332,0.06174,0.0014921044000000003,0.1456,0.0149,0.0167,0.10973333333333334,0.03300000000000001,0.005371876,0.1498,-0.009100000000000002,-0.0038000000000000013,0.08466666666666667,0.027259999999999993,0.002767966,0.10830000000000001,0.0005000000000000004,0.0034500000000000017,0.06679999999999998,0.020000000000000004,0.0008820280000000003,0.03920000000000001,-0.0079,-0.007949999999999999,0.037533333333333335
1493744803984.0,0.09467,0.0032497361,0.2318,0.0323,0.0379,0.16206666666666666,0.09262000000000001,0.0030992436,0.2427,0.0378,0.03795,0.15383333333333335,0.08572,0.0011736556,0.1329,0.0273,0.0393,0.12896666666666667,0.002710000000000004,-0.004493610300000001,-0.07669999999999999,0.0187,0.018800000000000004,-0.0446,0.023590000000000014,-0.0003869405000000003,0.04119999999999999,0.0224,0.018749999999999996,0.00830000000000003,0.02398,-0.0003184488000000003,-0.012700000000000017,0.012400000000000001,0.022600000000000002,0.01923333333333334
1493744813991.0,0.07271000000000001,0.0018048529000000001,0.1456,0.0121,0.01525,0.12416666666666666,0.07996,0.0020440424000000004,0.168,0.0158,0.01865,0.13433333333333333,0.07307,0.0025919901000000006,0.18100000000000002,0.0123,0.0178,0.135,-0.021959999999999993,-0.0014448832,-0.0862,-0.020200000000000003,-0.022650000000000003,-0.0379,-0.012660000000000005,-0.0010552011999999996,-0.07469999999999999,-0.022,-0.019299999999999998,-0.019500000000000017,-0.012650000000000008,0.0014183345000000006,0.04810000000000003,-0.015000000000000001,-0.021500000000000002,0.006033333333333335
1493744823998.0,0.05316,0.0015167283999999999,0.1311,0.008,0.010450000000000001,0.10473333333333333,0.07048000000000001,0.0036993656,0.2079,0.0067,0.009300000000000001,0.14756666666666665,0.05920000000000001,0.0020620020000000003,0.154,0.0085,0.0105,0.11796666666666666,-0.019550000000000012,-0.00028812450000000023,-0.014500000000000013,-0.0040999999999999995,-0.004799999999999999,-0.01943333333333333,-0.009479999999999988,0.0016553231999999994,0.03989999999999999,-0.0091,-0.009349999999999999,0.01323333333333332,-0.013869999999999987,-0.0005299881000000004,-0.027000000000000024,-0.0037999999999999996,-0.007299999999999999,-0.017033333333333345
1493744833979.0,0.022099999999999998,0.00012861199999999998,0.0371,0.0055,0.00605,0.03523333333333333,0.032850000000000004,0.0007644405,0.094,0.005,0.0058,0.06736666666666667,0.031670000000000004,0.0005227980999999999,0.0725,0.0062,0.00695,0.05896666666666667,-0.03106,-0.0013881164,-0.094,-0.0025000000000000005,-0.004400000000000001,-0.0695,-0.03763000000000001,-0.0029349250999999997,-0.1139,-0.0017000000000000001,-0.0035000000000000014,-0.08019999999999998,-0.027530000000000006,-0.0015392039000000004,-0.0815,-0.002300000000000001,-0.003550000000000001,-0.059
1493744843985.0,0.06991,0.0010561688999999998,0.1386,0.0134,0.025500000000000002,0.1063,0.08975999999999999,0.0017585264000000004,0.1698,0.0144,0.0354,0.1381,0.07952000000000001,0.0033432436000000003,0.2311,0.0072,0.02445,0.1446666666666667,0.047810000000000005,0.0009275568999999998,0.1015,0.0079,0.019450000000000002,0.07106666666666667,0.05690999999999999,0.0009940859000000003,0.0758,0.009399999999999999,0.0296,0.07073333333333333,0.047850000000000004,0.0028204455,0.15860000000000002,0.001,0.0175,0.08570000000000003
1493744853992.0,0.30284,0.13783712639999995,1.3353,0.027999999999999997,0.0467,0.7192666666666666,0.26388,0.0891256656,0.9875,0.0272,0.0274,0.6419333333333334,0.23106999999999997,0.051208190099999995,0.7896,0.0356,0.04045,0.5223333333333333,0.23293,0.13678095749999997,1.1966999999999999,0.014599999999999997,0.021199999999999997,0.6129666666666667,0.17412,0.0873671392,0.8177000000000001,0.012799999999999999,-0.008,0.5038333333333334,0.15154999999999996,0.04786494649999999,0.5585,0.0284,0.016,0.3776666666666666
1493744863973.0,0.15272,0.013235261600000001,0.3622,0.0232,0.02625,0.3114333333333334,0.15098999999999999,0.0168704309,0.5114,0.0256,0.0406,0.2914333333333333,0.18367,0.018508408100000002,0.3934,0.0276,0.035500000000000004,0.37716666666666665,-0.15012,-0.12460186479999995,-0.9730999999999999,-0.004799999999999999,-0.02045,-0.4078333333333332,-0.11289000000000002,-0.0722552347,-0.4761000000000001,-0.0015999999999999973,0.013199999999999996,-0.35050000000000003,-0.04739999999999997,-0.032699782,-0.39619999999999994,-0.008,-0.004949999999999996,-0.14516666666666667
1493744873980.0,0.16226999999999997,0.03607537209999999,0.7026,0.0263,0.029199999999999997,0.36800000000000005,0.17245999999999997,0.027039998399999994,0.4352,0.0049,0.01525,0.4138,0.17646,0.0215226744,0.4885,0.0382,0.04695,0.36356666666666665,0.009549999999999975,0.02284011049999999,0.3404,0.003100000000000002,0.0029499999999999978,0.056566666666666654,0.02146999999999999,0.010169567499999994,-0.07619999999999999,-0.020700000000000003,-0.025349999999999998,0.12236666666666668,-0.007209999999999994,0.0030142662999999986,0.09509999999999996,0.010599999999999998,0.011449999999999995,-0.013600000000000001
